"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AltQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","840810","Engines; for marine propulsion, compression-ignition internal combustion piston engines (diesel or semi-diesel engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","2400","false","2400","false","0","false","0","17500","17500","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","392310","Plastics; boxes, cases, crates and similar articles for the conveyance or packing of goods","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","250","false","8","kg","250","false","250","false","0","false","0","98.5","98.5","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","401199","Rubber; new pneumatic tyres, (other than 'herring bone' or similar tread)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","200","false","200","false","0","false","0","778.5","778.5","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","410130","Hides and skins; raw, of bovine animals, preserved in ways n.e.s. in heading no. 4101","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12125","false","8","kg","12125","false","12125","false","0","false","0","1125","1125","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","420239","Cases and containers; of a kind normally carried in the pocket or in the handbag, with outer surface of vulcanised fibre or paperboard","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12","false","8","kg","12","false","12","false","0","false","0","647","647","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","420330","Clothing accessories; belts and bandoliers, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","139","false","8","kg","139","false","139","false","0","false","0","3585","3585","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","440724","Wood, tropical; virola, mahogany (swietenia spp.), imbuia and balsa, sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or finger-jointed, thicker than 6mm","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","12","m�","1267.929","true","8","kg","2373899","false","2373899","false","0","false","0","946310.5","946310.5","2","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","482050","Paper and paperboard; albums for samples or for collections","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","160","false","8","kg","160","false","160","false","0","false","0","3000","3000","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","610342","Trousers, bib and brace overalls, breeches and shorts; men's or boys', of cotton, knitted or crocheted","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","162","false","162","false","0","false","0","1350.5","1350.5","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","620343","Trousers, bib and brace overalls, breeches and shorts; men's or boys', of synthetic fibres (not knitted or crocheted)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","68.796","true","8","kg","22","false","22","false","0","false","0","794","794","2","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","640340","Footwear; with metal toe-cap, outer soles of rubber, plastics, leather or composition leather, uppers of leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","6","2u","80.615","true","8","kg","30","false","30","false","0","false","0","1610","1610","2","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","650590","Hats and other headgear; knitted or crocheted, or made up from lace, felt or other textile fabrics, in the piece (but not in strips), whether or not lined or trimmed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1769","false","8","kg","1769","false","1769","false","0","false","0","9144.5","9144.5","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","650699","Headgear; (other than safety headgear), (of materials other than rubber, plastic or furskin), whether or not lined or trimmed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","76","false","8","kg","76","false","76","false","0","false","0","1014","1014","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","701690","Multicellular or foam glass; in blocks, panels, plates, shells or similar forms; paving blocks, slabs, bricks and other articles of pressed or moulded glass","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1086","false","8","kg","1086","false","1086","false","0","false","0","2191","2191","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","732111","Cooking appliances and plate warmers; for gas fuel or for both gas and other fuels, of iron or steel","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","0.639","true","8","kg","40","false","40","false","0","false","0","70","70","2","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","732394","Iron (excluding cast) or steel; table, kitchen and other household articles and parts thereof, enamelled","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18","false","8","kg","18","false","18","false","0","false","0","60","60","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","830400","Office equipment; filing cabinets, card-index cabinets, paper trays, paper rests, pen trays, office-stamp stands and similar office or desk equipment, of base metal, other than office furniture of heading no. 9403","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","600","false","8","kg","600","false","600","false","0","false","0","535","535","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","842489","Mechanical appliances; for projecting, dispersing or spraying liquids or powders, for other than agricultural or horticultural use, whether or not hand-operated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","4250","false","4250","false","0","false","0","2017.5","2017.5","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","843061","Machinery; for tamping or compacting, not self-propelled","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","29778","false","29778","false","0","false","0","11087.5","11087.5","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","846719","Tools; for working in the hand, pneumatic, other than rotary type","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","23.604","true","8","kg","430","false","430","false","0","false","0","3465.5","3465.5","2","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","847190","Data processing machines; n.e.s. in heading no. 8471","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","12","false","12","false","0","false","0","450","450","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","847330","Machines; parts and accessories of automatic data processing, magnetic or optical readers, digital processing units","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","270","false","8","kg","270","false","270","false","0","false","0","6052.5","6052.5","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","848299","Bearings; parts, (other than balls, needles and rollers)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","35","false","8","kg","35","false","35","false","0","false","0","291","291","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","850162","Electric generators; AC generators, (alternators), of an output exceeding 75kVA but not exceeding 375kVA","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","225","false","225","false","0","false","0","1562.5","1562.5","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","850211","Electric generating sets; with compression-ignition internal combustion piston engines (diesel or semi-diesel engines), of an output not exceeding 75kVA","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","4.51","true","8","kg","36249","false","36249","false","0","false","0","30767","30767","2","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","852439","Media, recorded; discs for laser reading systems, for reproducing sound or image, not for reproducing sound only, (excluding products of chapter 37)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","40","false","40","false","0","false","0","252","252","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","852520","Transmission apparatus; for radio-telephony, radio-telegraphy, radio-broadcasting or television, with reception apparatus, with or without sound recording or reproducing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","1240","false","1240","false","0","false","0","40208","40208","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","901410","Navigational instruments and appliances; direction finding compasses","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","6.5","6.5","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","901839","Medical, surgical instruments and appliances; catheters, cannulae and the like","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","7350.312","true","8","kg","24","false","24","false","0","false","0","1870.5","1870.5","2","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","940120","Seats; of a kind used for motor vehicles","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","7.131","true","8","kg","71","false","71","false","0","false","0","587.5","587.5","2","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","940360","Furniture; wooden, other than for office, kitchen or bedroom use","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","373.828","true","8","kg","17400","false","17400","false","0","false","0","15286.5","15286.5","2","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","030410","Fish; fillets and other fish meat, fresh or chilled (whether or not minced)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","540","false","8","kg","540","false","540","false","0","false","0","992.5","992.5","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","120710","Oleaginous fruits; palm nuts and kernels, whether or not broken","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","249288","false","8","kg","249288","false","249288","false","0","false","0","66293.5","66293.5","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","121220","Seaweeds and other algae; of a kind used primarily for human consumption, fresh, chilled, frozen or dried, whether or not ground","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","65","false","8","kg","65","false","65","false","0","false","0","337.5","337.5","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","180690","Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1302","false","8","kg","1302","false","1302","false","0","false","0","6485","6485","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","190590","Food preparations; bakers' wares n.e.s. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","606","false","8","kg","606","false","606","false","0","false","0","862","862","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","220860","Vodka","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","2442.162","true","8","kg","2259","false","2259","false","0","false","0","3969.5","3969.5","2","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","271000","Oils; petroleum oils and oils obtained from bituminous minerals, not crude; preparations n.e.s., containing by weight 70% or more of petroleum oils or oils obtained from bituminous minerals","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1183782","false","8","kg","1183782","false","1183782","false","0","false","0","193330.5","193330.5","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","285100","Inorganic compounds n.e.s. (including distilled or conductivity water and water of similar purity); liquid air (rare gases removed or not); compressed air; amalgams, other than precious metal amalgams","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","26","false","8","kg","26","false","26","false","0","false","0","4","4","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","300420","Medicaments; containing antibiotics (other than penicillins, streptomycins or their derivatives), for therapeutic or prophylactic uses, packaged for retail sale","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false","0","false","0","224.5","224.5","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","330112","Oils, essential; of orange (terpeneless or not), including concretes and absolutes","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1174394","false","8","kg","1174394","false","1174394","false","0","false","0","977861","977861","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","330491","Cosmetic and toilet preparations; powders, whether or not compressed (excluding lip, eye, manicure or pedicure preparations)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","146","false","8","kg","146","false","146","false","0","false","0","1176","1176","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","370690","Cinematographic film; exposed and developed, whether or not incorporating a sound track or consisting only of sound track, of a width less than 35mm","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","110","false","110","false","0","false","0","136","136","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","392329","Plastics; sacks and bags (including cones), for the conveyance or packing of goods, of plastics other than ethylene polymers","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12904","false","8","kg","12904","false","12904","false","0","false","0","13605.5","13605.5","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","420212","Cases and containers; trunks, suit-cases, vanity-cases, executive-cases, brief-cases, school satchels and similar containers, with outer surface of plastics or of textile materials","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","2166","false","2166","false","0","false","0","18146","18146","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","441900","Wood; table and kitchenware","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","86","false","8","kg","86","false","86","false","0","false","0","501","501","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","442090","Wood; marquetry and inlaid wood, caskets and cases for jewellery or cutlery and similar articles of wood, wooden articles of furniture not falling in chapter 94","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","402","false","8","kg","402","false","402","false","0","false","0","1840","1840","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","570390","Carpets and other textile floor coverings; tufted, of textile materials (other than man-made, wool or fine animal hair), whether or not made up","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","2","m�","88.415","true","8","kg","255","false","255","false","0","false","0","947.5","947.5","2","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","681099","Cement, concrete or artificial stone; articles (other than prefabricated structural components for building or civil engineering), whether or not reinforced, n.e.s. in heading no. 6810","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1363","false","8","kg","1363","false","1363","false","0","false","0","1294","1294","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","720410","Ferrous waste and scrap; of cast iron","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","26200","false","8","kg","26200","false","26200","false","0","false","0","201.5","201.5","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","010600","Animals; live, n.e.s. in chapter 1","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","90","false","90","false","0","false","0","753.5","753.5","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","030611","Crustaceans; rock lobsters and other sea crawfish (palinurus spp., panulirus spp., jasus spp.), frozen (whether in shell or not, whether or not cooked by steaming or by boiling in water)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","265097","false","8","kg","265097","false","265097","false","0","false","0","3688754","3688754","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","071331","Vegetables, leguminous; beans of the species vigna mungo (l.) hepper or vigna radiata (l.) wilczek, dried, shelled, whether or not skinned or split","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","147646","false","8","kg","147646","false","147646","false","0","false","0","29388","29388","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","100590","Cereals; maize (corn), other than seed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","545025","false","8","kg","545025","false","545025","false","0","false","0","22441","22441","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","220830","Whiskies","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","2284.324","true","8","kg","2113","false","2113","false","0","false","0","10976","10976","2","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","220840","Rum and tafia","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","7025.946","true","8","kg","6499","false","6499","false","0","false","0","8455","8455","2","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","280110","Chlorine","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","46","false","8","kg","46","false","46","false","0","false","0","10","10","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","330119","Oils, essential; of citrus fruits n.e.s. in heading no. 3301 (terpeneless or not), including concretes and absolutes","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","182194","false","8","kg","182194","false","182194","false","0","false","0","786409","786409","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","441400","Wooden frames; for paintings, photographs, mirrors or similar objects","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20","false","8","kg","20","false","20","false","0","false","0","75","75","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","460210","Basketwork, wickerwork and other articles; of vegetable materials, made directly to shape from plaiting materials or made up from goods of heading no. 4601; articles of loofah","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5","false","8","kg","5","false","5","false","0","false","0","40","40","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","491110","Printed matter; trade advertising material, commercial catalogues and the like","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1031","false","8","kg","1031","false","1031","false","0","false","0","1122","1122","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","610349","Trousers, bib and brace overalls, breeches and shorts; men's or boys', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","21.187","true","8","kg","50","false","50","false","0","false","0","175","175","2","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","650400","Hats and other headgear; plaited or made by assembling strips of any material, whether or not lined or trimmed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1555","false","8","kg","1555","false","1555","false","0","false","0","6542","6542","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","711311","Jewellery; of silver, whether or not plated or clad with other precious metal, and parts thereof","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","75","false","8","kg","75","false","75","false","0","false","0","8483","8483","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","731821","Iron or steel; non-threaded spring washers and other lock washers","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2","false","8","kg","2","false","2","false","0","false","0","5.5","5.5","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","740829","Copper; wire, of copper alloys (other than copper-zinc base alloys, copper-nickel base alloys or copper-nickel-zinc base alloys)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18","false","8","kg","18","false","18","false","0","false","0","2648","2648","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","820110","Tools, hand; spades and shovels","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","110","false","8","kg","110","false","110","false","0","false","0","28","28","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","840490","Boilers; parts of auxiliary plant, for use with boilers of heading no. 8402 and 8403 and parts of condensers for steam or other vapour power units","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","73","false","8","kg","73","false","73","false","0","false","0","1970","1970","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","841320","Pumps; hand, fitted or designed to be fitted with a measuring device, for liquids, other than those of item no. 8413.11 or 8413.19","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","10","false","10","false","0","false","0","23","23","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","841370","Pumps; centrifugal, n.e.s. in heading no. 8413, for liquids","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","100","false","100","false","0","false","0","504.5","504.5","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","846039","Machine-tools; sharpening (tool or cutter grinding) machines, other than numerically controlled","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","500","false","500","false","0","false","0","200","200","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","847130","Data processing machines; portable, digital and automatic, weighing not more than 10kg, consisting of at least a central processing unit, a keyboard and a display","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1.006","true","8","kg","10","false","10","false","0","false","0","1109.5","1109.5","2","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","848291","Bearings; parts, balls, needles and rollers","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25","false","8","kg","25","false","25","false","0","false","0","208","208","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","848340","Gears and gearing; (not toothed wheels, chain sprockets and other transmission elements presented separately); ball or roller screws; gear boxes and other speed changers, including torque converters","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","579","false","579","false","0","false","0","2053","2053","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","851240","Windscreen wipers, defrosters and demisters; electrical, of kinds used for cycles or motor vehicles","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","16","false","16","false","0","false","0","132","132","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","030420","Fish; fillets, frozen","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","34596","false","8","kg","34596","false","34596","false","0","false","0","80270","80270","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","030613","Crustaceans; shrimps and prawns, frozen (whether in shell or not, whether or not cooked by steaming or by boiling in water)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","17180059","false","8","kg","17180059","false","17180059","false","0","false","0","42701081.5","42701081.5","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","070310","Vegetables, alliaceous; onions and shallots, fresh or chilled","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24640","false","8","kg","24640","false","24640","false","0","false","0","6708","6708","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","071310","Vegetables, leguminous; peas (pisum sativum), shelled, whether or not skinned or split, dried","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4466145","false","8","kg","4466145","false","4466145","false","0","false","0","1007335.5","1007335.5","0","false","true",
"C","A","20040101","2004","52","2004","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","080290","Nuts, edible; n.e.s. in heading no. 0801 and 0802, fresh or dried, whether or not shelled or peeled","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20720","false","8","kg","20720","false","20720","false","0","false","0","5920","5920","0","false","true",
